movieId,title,genres,sinopsis
149830,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,Five sisters in 19th century England must cope with the pressures to marry while protecting themselves from a growing population of zombies.
149902,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,"In a world where clone soldiers from three military tribes are locked in a perpetual battle of air, land and technology, one clone is separated from the battle and finds herself on the run with a group of unlikely companions."
150254,The Devil's Candy (2015),Horror,"A struggling painter's possessed by dark forces after he and his young family move into their dream home in rural Texas, in this creepy haunted-house tale."
150401,Close Range (2015),Action|Crime,A rogue soldier turned outlaw is thrust into a fight with a dirty sheriff and the cartel he works for to protect his niece and sister.
150548,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this Christmas special.
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,"Herbie, the magical Volkswagen Beetle, is passed on to a new owner. Together, they must battle a dastardly racer and his devil-car ""Horace"", an evil Herbie."
150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,"When a crashed spaceship calls upon the Doctor for help, he finds himself recruited into River Song's squad and hurled into a chase across the galaxy."
150604,Moonwalkers (2015),Comedy,"After failing to locate the legendary Stanley Kubrick, an unstable CIA agent must instead team up with a seedy rock band manager to develop the biggest con of all time-staging the moon landing."
150696,Tomorrow (2015),Documentary,"The world's climate is changing. Instead of showing the worst that can happen, this documentary focuses on the people suggesting solutions and their actions."
150993,Anacleto: Agente secreto (2015),Action|Comedy,"Adolfo, a thirty something security guard, is going through a bad patch. Not only his lifetime girlfriend has just to finished with him to be a guy with no ambition but, moreover, he becomes the target of a series of thugs led by Vázquez, a dangerous criminal who has just escaped from jail. Also he discovers that his father has a double identity. He is not a farmer en... Read all"
151311,Wiener-Dog (2016),Comedy,"A dachshund passes from oddball owner to oddball owner, whose radically dysfunctional lives are all impacted by the pooch."
151315,Ride Along 2 (2016),Action|Comedy,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product."
151317,Maggie's Plan (2015),Comedy,"Maggie wants to have a baby, raising him on her own, but when she gets romantically involved with John, a married man, things get complicated and all the balance of Maggie's plans may collapse."
151455,Eddie the Eagle (2016),Comedy,"The story of Eddie Edwards, the notoriously tenacious British underdog ski jumper who charmed the world at the 1988 Winter Olympics."
151479,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,Every super hero has his nemesis - and this time Flash has that murderous mischief maker the Trickster (Hamill).
151501,Exposed (2016),Drama,A police detective investigates the truth behind his partner's death. The mysterious case reveals disturbing police corruption and a dangerous secret involving an unlikely young woman.
151557,Stonewall (2015),Drama,A young man's political awakening and coming of age during the days and weeks leading up to the Stonewall Riots.
151559,Frankenstein (2015),Horror|Thriller,A married couple of scientists create a modern-day monster.
151653,Welcome to Happiness (2015),Comedy|Drama|Fantasy,"There's a magical door in Woody's closet that allows those who go through it to erase mistakes from their past. When he finds out where it goes, his life will be changed forever."
151687,Risen (2016),Children|Drama,"In 33 AD, a Roman Tribune in Judea is tasked to find the missing body of Jesus Christ, who rose from the dead."
151695,The Survivalist (2015),Drama|Sci-Fi|Thriller,"In a time of starvation, a survivalist lives off a small plot of land hidden deep in forest. When two women seeking food and shelter discover his farm, he finds his existence threatened."
151739,Dirty Grandpa (2016),Comedy,"Right before his wedding, an uptight guy is tricked into driving his grandfather, a lecherous former Army Lieutenant Colonel, to Florida for Spring Break."
151745,Reptilicus (1961),Horror|Sci-Fi,"After copper miners discover part of the frozen tail of a prehistoric monster in Lapland, scientists inadvertently bring it back to life."
151759,Requiem for the American Dream (2015),Documentary,Renowned academic and author Noam Chomsky elucidates 10 principles of concentration of wealth and power that have led to unprecedented inequality and the hollowing out of the American middle class.
151763,Death Note Rewrite: Genshisuru Kami (2007),Mystery,See the world of Death Note through Ryuk's point of view.
151769,Three from Prostokvashino (1978),Animation,"Little Fedor brings a cat to home despite his mother's distaste for cats. He runs away with his talking cat, to make more friends on the way."
151777,The Finest Hours (2016),Drama|Thriller,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.
151781,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,"A.D. 2034. It has been two years since Motoko Kusanagi left Section 9. Togusa is now the new leader of the team, that has considerably increased its appointed personnel. The expanded new Section 9 confronts a rash of complicated incidents, and investigations reveal that an ultra-wizard hacker nicknamed the ""Puppet Master"" is behind the entire series of events."
152037,Grease Live (2016),(no genres listed),"After enjoying a summer romance, high school students Danny and Sandy are unexpectedly reunited when she transfers to Rydell High. There Sandy must contend with cynical Rizzo and the Pink Ladies in attempt to win Danny's heart again."
152063,Gods of Egypt (2016),Adventure|Fantasy,"Mortal hero Bek teams with the god Horus in an alliance against Set, the merciless god of darkness, who has usurped Egypt's throne, plunging the once peaceful and prosperous empire into chaos and conflict."
152065,Embrace of the Serpent (2016),Adventure|Drama,"The story of the relationship between Karamakate, an Amazonian shaman and last survivor of his people, and two scientists who work together over the course of forty years to search the Amazon for a sacred healing plant."
152071,Race (2016),Drama,"Jesse Owens' quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy."
152077,10 Cloverfield Lane (2016),Thriller,A young woman is held in an underground bunker by a man who insists that a hostile event has left the surface of the Earth uninhabitable.
152079,London Has Fallen (2016),Action|Crime|Thriller,"In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders."
152081,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
152083,Whiskey Tango Foxtrot (2016),Comedy|War,A journalist recounts her wartime coverage in Afghanistan.
152085,Desierto (2016),Drama,A group of people trying to cross the border from Mexico into the United States encounter a racist man who has taken border patrol duties into his own hands.
152091,The Brothers Grimsby (2016),Comedy,A new assignment forces a top spy to team up with his football hooligan brother.
152105,Dad's Army (1971),Comedy,The misadventures of a ragtag group of elderly Home Guard local defense volunteers at the onset of WW2.
152173,Michael Jackson's Thriller (1983),Horror,"A night at the movies turns into a nightmare when Michael and his date are attacked by a hoard of bloodthirsty zombies - only a ""Thriller"" can save them now."
152270,The Wait (2015),Drama,A mother unexpectedly meets her son's fiancée at a villa in Sicily and gets to know her as she waits for her son to arrive.
152284,War and Peace (2016),Drama|Romance,"As the Russian conflict with Napoleon reaches its peak, five aristocratic families face the possibility of their lives being changed forever."
152372,Southbound (2016),Horror,Five interlocking tales of terror follow the fates of a group of weary travellers who confront their worst nightmares - and darkest secrets - over one long night on a desolate stretch of desert highway.
152591,Ip Man 3 (2015),Action,"When a band of brutal gangsters led by a crooked property developer make a play to take over a local school, Master Ip is forced to take a stand."
152658,Santa's Little Helper (2015),Children,"After getting fired from his job, a slick, fast-talking businessman (The Miz) is thrown into an elf competition to become Santa¹s next second-in-command. Put through a series of rigorous training exercises to prepare for the contest, The Miz and another aspiring elf go head-to-head in the hopes of becoming Santa¹s Little Helper."
152711,Who Killed Chea Vichea? (2010),Documentary,"After the assassination of a Cambodian union leader, filmmaker Bradley Cox tracks down witnesses and unravels the police plot that framed two men."
152970,Hunt for the Wilderpeople (2016),Adventure|Comedy,A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.
153070,Rabbits (2002),Comedy|Drama|Fantasy,"In a nameless city deluged by continuous rain, three rabbits live with a fearful mystery."
153236,Genius Party (2007),Animation,Several directors take part in an anthology dedicated to short anime films.
153386,Long Live Ghosts! (1977),Children|Comedy|Fantasy,"Trespassing gang of boys encounter a ghost in the ruins of a castle. When they rescue the ghost who is caught in a trapset, they become allies in a fight to prevent ruins from being turned into mushroom farm by the city authorities."
153408,Tears for Sale (2008),Comedy|Drama|Fantasy,"Story of two sisters that grew up in a small Serbian village in the beginning of the 1930s. The village is torn up by wars and years long blood oath. There are no men left in the village. Our heroines, Ognjenka and Mala Boginja decide to go to the city, kidnap men and return life to their village. The lights of the metropolis dazzle them and there starts this little a... Read all"
154065,Dad's Army (2016),Comedy,The Walmington-on-Sea Home Guard platoon deal with a visiting female journalist and a German spy as World War II draws to its conclusion.
154358,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,"A famous prison escape sparks the idea for a cult-like race that has seen only 10 finishers in its first 25 years. This award-winning, oddly inspiring, and wildly funny documentary reveals the sports world's most guarded secret."
154975,Merci Patron ! (2016),Comedy|Documentary,"A family fired by a company owned by LVMH (Group owned by French billionaire, Bernard Arnault) seeks reparation from their previous employer with the help of the movie director."
155064,The Neon Demon (2016),Drama|Horror|Mystery,"An aspiring model, Jesse, is new to Los Angeles. However, her beauty and youth, which generate intense fascination and jealousy within the fashion industry, may prove themselves sinister."
155168,Fraktus (2012),Comedy,"An inept music manager documents his attempt of bringing about a comeback of the 80s techno pioneers Fraktus, who in the past 30 years have disconnected both from each other and their music."
155288,Eye in the Sky (2016),Drama|Thriller|War,"Col. Katherine Powell, a military officer in command of an operation to capture terrorists in Kenya, sees her mission escalate when a girl enters the kill zone triggering an international dispute over the implications of modern warfare."
155358,Camino (2016),Action|Adventure|Thriller,"In the jungles of Colombia, a photojournalist captures the truth behind a group of missionaries who may not be what they seem."
155509,Mr. Right (2016),Action|Comedy|Romance,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him."
155589,Noin 7 veljestä (1968),(no genres listed),"Medieval knight spoof about Sir Wilhelm who wants to court beautiful Helena, the daughter of evil von Wurstburg living in his large castle. People around the village also include Robin Hood, the hero of the local peasants, inventor Leonardo, and a troubadour explaining the plot to the viewer."
155659,Florence Foster Jenkins (2016),Comedy|Drama,"The story of Florence Foster Jenkins, a New York heiress who dreamed of becoming an opera singer, despite having a terrible singing voice."
155743,My Big Fat Greek Wedding 2 (2016),Comedy,A Portokalos family secret brings the beloved characters back together for an even bigger and Greeker wedding.
155774,Neon Bull (2015),Adventure,"Iremar works at the rodeo in North East of Brazil. From his home, the truck used to transport the animals, he dreams of a future in the region's booming clothing industry."
155812,Get a Job (2016),Comedy,"After college, Will is having problems getting a good, lasting job, as are his roomies, his girlfriend, and his just-fired dad."
155820,Keanu (2016),Comedy,"When the adorable kitten of an L.A. crime kingpin unexpectedly enters the life of two cousins, they will have to go through tough gangs, pitiless hit-men, and ruthless drug dealers who all claim him, to get him back. How hard can it be?"
155892,Me Him Her (2015),Comedy,Vicenarian drifter Cory arrives in Los Angeles to help his semi-famous T.V. star friend Brendan take his first steps out of the closet.
156025,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy,"When Sid takes a job as an egg nanny, he's unaware an old enemy has plans of his own. The shenanigans lead to the first egg hunt and creation of popular Easter traditions."
156371,Everybody Wants Some (2016),Comedy,"In 1980, a group of college baseball players navigate their way through the freedoms and responsibilities of unsupervised adulthood."
156387,Sing Street (2016),Drama,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.
156553,Zoom (2015),Animation|Comedy|Drama,"A multi-dimensional interface between a comic book artist, a novelist, and a film director. Each lives in a separate reality but authors a story about one of the others."
156605,Paterson,(no genres listed),"A quiet observation of the triumphs and defeats of daily life, along with the poetry evident in its smallest details."
156607,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy,"Eric and fellow warrior Sara, raised as members of ice Queen Freya's army, try to conceal their forbidden love as they fight to survive the wicked intentions of both Freya and her sister Ravenna."
156609,Neighbors 2: Sorority Rising (2016),Comedy,"When their new next-door neighbors turn out to be a sorority even more debaucherous than the fraternity that lived there before, Mac and Kelly team with their former enemy, Teddy, to bring the girls down."
156675,Project X (1968),Mystery|Sci-Fi,"A spy is brought back from cryogenic suspension after being almost killed in a plane crash returning from a mission to learn about a deadly new weapon being developed in the East. But the vital memories are being suppressed, so the authorities use ultra-advanced technologies to try to uncover the secret."
156706,The Trust (2016),Crime|Thriller,A pair of cops investigating a drug invasion stumble upon a mysterious bank vault.
156726,Hush (2016),Thriller,A deaf and mute writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears at her window.
156781,Jimmy Carr: Telling Jokes (2009),Comedy,Jimmy Carr delivers more of his cynical take on life's little absurdities in his trademark deadpan style in this live stand-up release.
156783,Jimmy Carr: Making People Laugh (2010),Comedy,Jimmy Carr: Making People Laugh features over two hours of material that's too rude for TV.
157108,Texas - Doc Snyder hält die Welt in Atem (1993),Comedy|Western,"A parody of a western filmed in the country of Karl May, a German writer famous for his adventure books which feature the Apache Winnetou."
157110,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime,Detective 00 Schneider has to return from retirement to catch a mad art collector.
157122,The Man Who Knew Infinity (2016),Drama,"The story of the life and academic career of the pioneer Indian mathematician, Srinivasa Ramanujan, and his friendship with his mentor, Professor G.H. Hardy."
157130,Despite the Falling Snow (2016),Drama|Romance|Thriller,"In Cold War Moscow, a female spy steals secrets from an idealistic politician - and falls in love with him."
157172,Wizards of the Lost Kingdom II (1989),Action|Fantasy,Three kingdoms have been overtaken by three evil lords and only a teenage boy with magical powers can restore peace to the land.
157200,Money Monster (2016),Drama|Thriller,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes them and their crew as hostage.
157270,Barbershop: The Next Cut (2016),Comedy,"As their surrounding community has taken a turn for the worse, the crew at Calvin's Barbershop come together to bring some much needed change to their neighborhood."
157296,Finding Dory (2016),Adventure|Animation|Comedy,Friendly but forgetful blue tang Dory begins a search for her long-lost parents and everyone learns a few things about the real meaning of family along the way.
157312,The Boss (2016),Comedy,"A titan of industry is sent to prison after she's caught insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget."
157340,The Angry Birds Movie (2016),Animation|Comedy,"When an island populated by happy, flightless birds is visited by mysterious green piggies, it's up to three unlikely outcasts - Red, Chuck and Bomb - to figure out what the pigs are up to."
157369,Bakuman (2015),Comedy|Drama,"Moritaka Mashiro, a junior high student, forgets his notebook in class. His classmate Akito Takagi, notes Mashiro's drawings in it and asks him to become a manga artist to his stories. Mashiro declines. Takagi incites Mashiro to meet with Miho Azuki, Mashiro's crush, and tells her the two plan to become mangakas (manga artists). In response, Azuki reveals her plans to... Read all"
157407,I Am Wrath (2016),Action|Crime|Drama|Thriller,Stanley Hill opens a can of brutal vengeance on the thugs who murdered his wife and the corrupt cops who are protecting them.
157432,Precious Cargo (2016),Action|Crime,A crime boss tries to make off with loot that belongs to another thief.
157699,Snowden (2016),Drama|Thriller,"The NSA's illegal surveillance techniques are leaked to the public by one of the agency's employees, Edward Snowden, in the form of thousands of classified documents distributed to the press."
157775,Tenchi Muyô! In Love (1996),Animation|Comedy,"Tenchi and co. find their existence unsettled by a time-travelling entity called Kain. Desiring revenge upon the Juraian emperor, Tenchi, Kain travels back in time to kill Tenchi's mother. Trying to preserve the timestream, Tenchi and friends follow him back. Unfortunately, Tenchi must also deal with the pain that seeing his mother causes him. Since she died in the fu... Read all"
157865,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi,"When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save the universe."
158022,Kicking Off (2016),Comedy,"After their football team is relegated, two fans kidnap the referee who they believe unfairly disallowed a winning goal."
158027,SORI: Voice from the Heart (2016),Drama|Sci-Fi,The plot revolves around a robotic satellite with artificial intelligence that crash lands in Korea and contains clues for a father who is desperately searching for his missing daughter.
158035,Gintama: The Final Chapter - Be Forever Yorozuya (2013),Action|Animation|Comedy,Gintoki travels into the future and discovers it to be a wasteland with his friends fallen apart. He reunites them to find out what went wrong and how to fix things.
158238,The Nice Guys (2016),Crime|Mystery|Thriller,"In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star."
158254,Kindergarten Cop 2 (2016),Action|Comedy,"Assigned to recover sensitive stolen data, a gruff FBI agent goes undercover as a kindergarten teacher, but is overwhelmed by the school's liberal, politically correct environment."
158388,Buck Rogers in the 25th Century (1979),Sci-Fi,A 20th century astronaut emerges out of 500 years of suspended animation into a future time where Earth is threatened by alien invaders.
158398,World of Glory (1991),Comedy,"After witnessing an act of unprecedented violence without even flinching, an emotionally numb real-estate agent visits his ailing mother at the hospital, and then, the graveyard. Is there a speck of happiness in this cruel and short life?"
158402,The Crew (2016),Action,Aircraft crew members must put off their differences when a natural disaster threatens to death hundreds of tourists.
158528,The Shallows (2016),Drama|Thriller,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills."
158721,Gen-X Cops (1999),Action|Comedy|Thriller,"A ridiculed HK cop hires 3 cadets, directly (thrown) out of police academy, to go undercover and get the criminals, who stole explosives and killed his partner."
158783,The Handmaiden (2016),Drama|Romance|Thriller,"A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her."
158813,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy,"Alice is appointed to save her beloved Mad Hatter from deadly grief by travelling back to the past, but this means fatally harming Time himself, the noble clockwork man with the device needed to save the Hatter's family from the Red Queen."
158830,The BFG (2016),Children|Fantasy,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world."
158842,My Scientology Movie (2016),Documentary,Louis Theroux documents his investigation into what goes on behind the scenes of the infamous Church of Scientology.
158872,Sausage Party (2016),Animation|Comedy,A sausage strives to discover the truth about his existence.
158874,Karate Bullfighter (1975),Action|Drama,"This movie is based on the true life story of a Korean fighter named Choi Bae-dal (who later changed his name to Masutatsu Oyama), the founder of Kyokushin Karate in Japan."
158882,All Yours (2016),Comedy|Drama|Romance,"Cass, a widowed mother of two and driven attorney, is in need of a nanny. She hires Matt, a handsome single family friend. Matthew's more laid back style changes the demeanor of the family's intense schedule. Does Cass realize she needs to adjust her life's focus?"
158956,Kill Command (2016),Action|Horror|Sci-Fi,"Set in a near future, technology-reliant society that pits man against killing machines."
158966,Captain Fantastic (2016),Drama,"In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent."
158972,Toni Erdmann (2016),Drama,A practical joking father tries to reconnect with his hard working daughter by creating an outrageous alter ego and posing as her CEO's life coach.
159061,The Wailing (2016),Mystery|Thriller,"Soon after a stranger arrives in a little village, a mysterious sickness starts spreading. A policeman, drawn into the incident, is forced to solve the mystery in order to save his daughter."
159069,Comedy of the Strict Regime (1993),Comedy,"The action is set in 1970 as the Soviet Union (and the entire progressive world) are preparing to celebrate Lenin's centenary. Not to be outdone, the camp commander decides to have the prisoners put on a play about Lenin's life. However, the ensuing preparations turn everything upside down and seem to offer a God-given chance to plot an escape."
159077,The Meddler (2016),Comedy|Drama,An aging widow from New York City follows her daughter to Los Angeles in hopes of starting a new life after her husband passes away.
159093,Now You See Me 2 (2016),Action|Comedy|Thriller,"The Four Horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet."
159161,Ali Wong: Baby Cobra (2016),(no genres listed),"Ali Wong's stand up special delves into her sexual adventures, hoarding, the rocky road to pregnancy, and why feminism is terrible."
159193,Café Society (2016),Comedy|Drama|Romance,"In the 1930s, a Bronx native moves to Hollywood and falls in love with a young woman who is seeing a married man."
159403,Neo Tokyo (1987),Adventure|Animation|Fantasy|Horror|Sci-Fi,"A trilogy of separate stories. In ""Labyrinth labyrinthos"", a girl and her cat enter a strange world. In ""Running Man"", a racer takes on the ultimate opponent. In ""Construction Cancellation Order"", a man must shut down worker robots."
159415,Swiss Army Man (2016),Comedy|Drama|Romance,"A hopeless man stranded on a deserted island befriends a dead body, and together they go on a surreal journey to get home."
159441,The Do-Over (2016),Comedy,"Two down-on-their-luck guys decide to fake their own deaths and start over with new identities, only to find the people they're pretending to be are in even deeper trouble."
159510,Death Smiles on a Murderer (1973),Horror,"Greta, a mysterious woman with amnesia, is taken in by the wealthy Mr. and Mrs. von Ravensbruck. The three soon enter into a love triangle that turns deadly, as Greta's gruesome past is slowly revealed."
159690,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy,"The Turtles get into another battle with their enemy the Shredder, who has acquired new allies: the mutant thugs Bebop and Rocksteady and the alien being Krang."
159717,The Fundamentals of Caring (2016),Drama,A man suffering a family loss enrolls in a class about care-giving that changes his perspective on life.
159755,Popstar: Never Stop Never Stopping (2016),Comedy,"When it becomes clear that his solo album is a failure, a former boy band member does everything in his power to maintain his celebrity status."
159779,A Midsummer Night's Dream (2016),(no genres listed),"A modern re-telling of the classic fantasy drama by William Shakespeare, A Midsummer Night's Dream holds a star-studded cast with euphoric effects and melodramatic storytelling."
159811,The Bremen Town Musicians (1969),Animation|Drama|Fantasy,"A story loosely based on the Brothers Grimm fairy tale 'Town Musicians of Bremen', about a donkey, a dog, a cat, a rooster and their master Troubadour."
159817,Planet Earth (2006),Documentary,"A documentary series on the wildlife found on Earth. Each episode covers a different habitat: deserts, mountains, deep oceans, shallow seas, forests, caves, polar regions, fresh water, plains and jungles. Narrated by David Attenborough."
159849,Bo Burnham: Make Happy (2016),Comedy,"Bo Burnham tackles life, death, sexuality, hypocrisy, mental illness and Pringles cans in his dazzling new stand-up special."
159858,The Conjuring 2 (2016),Horror,Ed and Lorraine Warren travel to North London to help a single mother raising four children alone in a house plagued by a supernatural spirit.
159976,Pelé: Birth of a Legend (2016),Drama,Pele's meteoric rise from the slums of Sao Paulo to leading Brazil to its first World Cup victory at the age of 17 is chronicled in this biographical drama.
160080,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat."
160271,Central Intelligence (2016),Action|Comedy,"After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage."
160289,O.J.: Made in America (2016),Documentary,"A chronicle of the rise and fall of O.J. Simpson, whose high-profile murder trial exposed the extent of American racial tensions, revealing a fractured and divided nation."
160341,Bloodmoon (1997),Action|Thriller,Martial arts action film finds a retired detective returning to action to stop a martial arts master with steel fingers who is killing champions from all sports.
160400,Genius (2016),Drama,"A chronicle of Max Perkins's time as the book editor at Scribner, where he oversaw works by Thomas Wolfe, Ernest Hemingway, F. Scott Fitzgerald and others."
160422,The Wooden Horse (1950),Drama|War,True story of three British POWs and their attempt to escape from Nazi Germany.
160438,Jason Bourne (2016),Action,The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.
160440,The Maid's Room (2014),Thriller,"Psychological thriller that explores the complex relationships between truth and justice, hubris and power, wealth and fear."
160527,Sympathy for the Underdog (1971),Action|Crime|Drama,A yakuza gang gets driven out of Yokohama by a big gang from Tokyo. They relocate to Okinawa to violently start over.
160563,The Legend of Tarzan (2016),Action|Adventure,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment."
160565,The Purge: Election Year (2016),Action|Horror|Sci-Fi,"Former Police Sergeant Barnes becomes head of security for Senator Charlie Roan, a Presidential candidate targeted for death on Purge night due to her vow to eliminate the Purge."
160567,Mike & Dave Need Wedding Dates (2016),Comedy,"Two hard-partying brothers place an online ad to find the perfect dates for their sister's Hawaiian wedding. Hoping for a wild getaway, the boys instead find themselves out-hustled by an uncontrollable duo."
160569,Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy,"When Scrat's acorn sends an asteroid to Earth, the Herd must find a way to stop the asteroid from hitting Earth with the help of a returning friend."
160571,Lights Out (2016),Horror,"Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother."
160573,Pete's Dragon (2016),Adventure|Children|Fantasy,"The adventures of an orphaned boy named Pete and his best friend Elliott, who happens to be a dragon."
160644,Indignation (2016),Drama,"In 1951, Marcus, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with sexual repression and cultural disaffection, amid the ongoing Korean War."
160646,Goat (2016),Drama,"Reeling from a terrifying assault, a 19 year-old enrolls into college with his brother and pledges the same fraternity. What happens there in the name of ""brotherhood"" tests him and his loyalty to his brother in brutal ways."
160684,Marauders (2016),Action,"When a bank is hit by a brutal heist, all evidence points to the owner and his high-powered clients. But as a group of FBI agents dig deeper into the case - and the deadly heists continue - it becomes clear that a larger conspiracy is at play."
160718,Piper (2016),Animation,"A hungry sandpiper hatchling ventures from her nest for the first time to dig for food by the shoreline. The problem is, the food is buried in the sand where scary waves roll up."
160730,The Adderall Diaries (2015),Action|Drama|Thriller,"Elliot, a troubled former successful writer decides to write about a missing wife and the following murder trial of her husband."
160836,Hazard (2005),Action|Drama|Thriller,"Faced by a society of criminals, these three youths avenge their rights."
160848,The Red Turtle (2016),Animation,"A man is shipwrecked on a deserted island and encounters a red turtle, which changes his life."
160872,Satanic (2016),Horror,"Four friends on their way to Coachella stop off in Los Angeles to tour true-crime occult sites, only to encounter a mysterious young runaway who puts them on a terrifying path to ultimate horror."
160954,Nerve (2016),Drama|Thriller,"A high school senior finds herself immersed in an online game of truth or dare, where her every move starts to become manipulated by an anonymous community of ""watchers."""
160978,Hellevator (2004),Horror|Sci-Fi,"One elevator, one girl who can read minds and one floor where the elevator should have never stopped: the ideal ingredients for a classic piece of weird horror. In the claustrophobic space of the elevator, a bunch of screwed up psychos who board halfway through produce absolute madness and mayhem on every square inch."
160980,Sully (2016),Drama,"When pilot Chesley ""Sully"" Sullenberger lands his damaged plane on the Hudson River in order to save the flight's passengers and crew, some consider him a hero while others think he was reckless."
161008,The Forbidden Dance (1990),(no genres listed),A Brazilian princess tries to save the rain forests by introducing the world to the electrifying exotic lambada.
161024,Jim Jefferies: Freedumb (2016),Comedy,"Jim Jefferies talks about family life and challenges the idea of American freedom live on stage in Nashville, Tennessee."
161032,The Grandmother (1970),Action|Drama,A young boy plants some strange seeds and they grow into a grandmother.
161044,Webmaster (1998),Sci-Fi,"JB is the city's best attacker, who lives a carefully organized life in and outside the network. After hacking into the most powerful of all domains the Stoiser domain, JB thought that the cruel Stoiser would kill him. But instead he gave him a job - as a webmaster."
161127,The Infiltrator (2016),Crime|Drama,A U.S. Customs official uncovers a money laundering scheme involving Colombian drug lord Pablo Escobar.
161131,War Dogs (2016),Comedy,"Loosely based on the true story of two young men, David Packouz and Efraim Diveroli, who won a three hundred million dollar contract from the Pentagon to arm America's allies in Afghanistan."
161290,Vigilante Diaries (2016),Action,"After killing a lot of bad guys including Armenians, Vigilante is wanted by the Armenian mafia boss, who gets help - but so does Vigilante."
161354,Batman: The Killing Joke (2016),Action|Animation|Crime|Drama,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness."
161580,Bad Moms (2016),Comedy,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun and comedic self-indulgence."
161582,Hell or High Water (2016),Crime|Drama,A divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in West Texas.
161594,Kingsglaive: Final Fantasy XV (2016),Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,"King Regis, who oversees the land of Lucis, commands his army of soldiers to protect the kingdom from the Niflheim empire's plans to steal the sacred crystal which gives Lucis its magic and power."
161634,Don't Breathe (2016),Thriller,"Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems."
161830,Body (2015),Drama|Horror|Thriller,A night out turns deadly when three girls break into a seemingly empty mansion.
